PiElectricsEagles Log
,724,42,0,20,-38,-189,3.32008,-86.68027,1076.87,705.70496,946.224,1271.201,1500,1500,1000,1500,2000,2000,-174.03555,-108.71255,8.401288,79.9699,0,-25.203865,-239.9097,24,2
,644,120,0,22,-29,-192,10.5552225,-79.44514,211.67549,988.3245,1811.6755,988.3245,1500,1500,1000,1500,2000,2000,400,-400,-16.468592,433.3818,0,49.405777,-1300.1454,23,2
,616,112,0,28,-34,-185,10.304886,-79.69544,592.3706,607.6294,1430.9376,1369.0624,1500,1500,1000,1500,2000,2000,19.283485,-400,-16.338903,433.35986,0,49.016712,-1300.0796,29,2
,620,58,0,13,-38,-192,5.344394,-84.65599,592.7605,607.2395,1430.8096,1369.1904,1500,1500,1000,1500,2000,2000,19.02452,-400,-16.192669,433.35483,0,48.578007,-1300.0645,23,2
,638,0,0,20,-40,-186,0,-84.65599,592.59784,607.40216,1430.9697,1369.0303,1500,1500,1000,1500,2000,2000,19.185928,-400,-16.039047,433.3464,0,48.11714,-1300.0392,23,2
,564,10,0,26,-35,-194,1.0157802,-88.984665,591.8507,608.1493,1432.0437,1367.9563,1500,1500,1000,1500,2000,2000,20.09652,-400,-15.884271,433.34402,0,47.652813,-1300.0321,23,2
,556,72,0,15,-32,-190,7.378564,-82.621765,590.9586,609.0414,1433.0529,1366.9471,1500,1500,1000,1500,2000,2000,21.047102,-400,-15.746425,433.33386,0,47.239273,-1300.0016,23,2
,630,112,0,19,-38,-189,10.080637,-79.91971,591.1356,608.8644,1432.9558,1367.0442,1500,1500,1000,1500,2000,2000,20.910082,-400,-15.611985,433.31638,0,46.835957,-1299.9491,23,2
,638,80,0,17,-40,-184,7.147149,-82.85322,590.85065,609.14935,1433.1472,1366.8528,1500,1500,1000,1500,2000,2000,21.148285,-400,-15.474288,433.3055,0,46.422863,-1299.9165,23,2
,610,54,0,23,-41,-185,5.058918,-84.941444,590.5518,609.4482,1433.4512,1366.5488,1500,1500,1000,1500,2000,2000,21.449642,-400,-15.331321,433.29605,0,45.99396,-1299.8882,24,2
,620,72,0,16,-42,-193,6.6240587,-83.37631,590.3859,609.6141,1433.949,1366.051,1500,1500,1000,1500,2000,2000,21.781536,-400,-15.185546,433.28687,0,45.556637,-1299.8606,23,2
,620,82,0,23,-35,-193,7.5341315,-82.46623,589.3395,610.6605,1435.2633,1364.7367,1500,1500,1000,1500,2000,2000,22.96193,-400,-15.044857,433.2726,0,45.13457,-1299.8179,23,2
,632,88,0,22,-42,-192,7.926957,-82.0734,589.7859,610.2141,1435.0028,1364.9972,1500,1500,1000,1500,2000,2000,22.608452,-400,-14.902504,433.25797,0,44.70751,-1299.7739,23,2
,596,72,0,22,-42,-193,6.8882847,-83.11207,589.4789,610.5211,1435.5121,1364.4879,1500,1500,1000,1500,2000,2000,23.016582,-400,-14.757442,433.24536,0,44.272327,-1299.7361,23,2
,624,56,0,18,-40,-198,5.1282115,-84.87216,589.1715,610.8285,1436.1803,1363.8197,1500,1500,1000,1500,2000,2000,23.504435,-400,-14.606374,433.2382,0,43.819122,-1299.7146,24,2
,594,68,0,11,-39,-191,6.5307083,-83.469635,588.58527,611.41473,1436.7979,1363.2021,1500,1500,1000,1500,2000,2000,24.106352,-400,-14.463478,433.2312,0,43.390434,-1299.6936,24,2
,618,70,0,25,-37,-191,6.4622955,-83.53803,588.07935,611.92065,1437.3606,1362.6394,1500,1500,1000,1500,2000,2000,24.640656,-400,-14.321423,433.21793,0,42.964268,-1299.6538,23,2
,614,60,0,22,-37,-191,5.581238,-84.41911,587.8471,612.1529,1437.6676,1362.3324,1500,1500,1000,1500,2000,2000,24.910284,-400,-14.177666,433.20767,0,42.532997,-1299.623,23,2
,618,88,0,19,-33,-194,8.104173,-81.89616,587.186,612.814,1438.5266,1361.4734,1500,1500,1000,1500,2000,2000,25.670288,-400,-14.038768,433.19385,0,42.116302,-1299.5815,23,2
,594,60,0,22,-38,-192,5.767912,-84.23247,587.5421,612.4579,1438.2709,1361.7291,1500,1500,1000,1500,2000,2000,25.364407,-400,-13.894353,433.18326,0,41.68306,-1299.5498,23,2
,616,64,0,24,-33,-196,5.93155,-84.06882,586.86206,613.13794,1439.2036,1360.7964,1500,1500,1000,1500,2000,2000,26.170773,-400,-13.749845,433.17148,0,41.249535,-1299.5144,30,2
,594,106,0,20,-34,-186,10.118033,-79.882324,586.3345,613.66547,1439.5757,1360.4243,1500,1500,1000,1500,2000,2000,26.620638,-400,-13.620238,433.15283,0,40.860714,-1299.4585,24,2
,638,86,0,6,-50,-198,7.677012,-82.32334,588.01996,611.9801,1438.2574,1361.7427,1500,1500,1000,1500,2000,2000,25.118715,-400,-13.470172,433.14575,0,40.410515,-1299.4373,23,2
,740,82,0,25,-35,-193,6.3232193,-83.67716,585.9837,614.0163,1440.4028,1359.5972,1500,1500,1000,1500,2000,2000,27.209572,-400,-13.327792,433.13254,0,39.983376,-1299.3976,23,2
,674,78,0,34,-37,-202,6.601329,-83.399,586.2864,613.7136,1440.5435,1359.4565,1500,1500,1000,1500,2000,2000,27.128534,-400,-13.178884,433.11478,0,39.53665,-1299.3444,30,2
,572,106,0,17,-38,-204,10.498692,-79.50166,586.1912,613.8088,1441.0594,1358.9406,1500,1500,1000,1500,2000,2000,27.434097,-400,-13.035992,433.09695,0,39.107975,-1299.2909,23,2
,538,90,0,10,-34,-185,9.496895,-80.50345,585.09235,614.9076,1441.7906,1358.2094,1500,1500,1000,1500,2000,2000,28.34917,-400,-12.90614,433.08398,0,38.718422,-1299.252,23,2
,578,32,0,16,-40,-191,3.168862,-86.83149,585.7604,614.23956,1441.12,1358.8799,1500,1500,1000,1500,2000,2000,27.679852,-400,-12.75679,433.08096,0,38.27037,-1299.2429,24,2
,654,36,0,20,-32,-192,3.1507287,-86.84963,584.6755,615.3245,1442.275,1357.725,1500,1500,1000,1500,2000,2000,28.799778,-400,-12.6104355,433.07614,0,37.831306,-1299.2284,23,2
,596,168,0,37,-35,-191,15.7421,-74.25823,584.3207,615.6794,1442.6772,1357.3229,1500,1500,1000,1500,2000,2000,29.17829,-400,-12.488644,433.0383,0,37.46593,-1299.1149,23,2
,606,140,0,15,-42,-186,13.008477,-76.991875,584.68854,615.31146,1442.1934,1357.8066,1500,1500,1000,1500,2000,2000,28.75244,-400,-12.361699,433.01587,0,37.0851,-1299.0476,23,2
,686,64,0,7,-47,-196,5.329972,-84.67038,585.33606,614.66394,1441.8671,1358.1329,1500,1500,1000,1500,2000,2000,28.265491,-400,-12.210244,433.01257,0,36.630733,-1299.0377,23,2
,684,60,0,23,-41,-194,5.013133,-84.987236,584.3763,615.6238,1443.0139,1356.9861,1500,1500,1000,1500,2000,2000,29.318804,-400,-12.06235,433.0026,0,36.18705,-1299.0078,23,2
,602,94,0,30,-36,-203,8.8748865,-81.12547,583.8365,616.1635,1444.0516,1355.9484,1500,1500,1000,1494,2000,2000,30.107561,-400,-11.9183035,432.98178,0,35.75491,-1298.9453,23,2
,554,72,0,21,-44,-198,7.4049067,-82.595436,584.5396,615.4604,1443.55,1356.45,1500,1500,1000,1494,2000,2000,29.50525,-400,-11.771175,432.96786,0,35.313526,-1298.9036,23,2
,592,12,0,15,-37,-193,1.1612464,-88.83922,583.68085,616.3191,1444.4021,1355.5979,1500,1500,1000,1493,2000,2000,30.360645,-400,-11.61829,432.9691,0,34.85487,-1298.9072,23,2
,662,-2,0,20,-36,-184,-0.17309918,-89.82789,583.2019,616.7981,1444.5803,1355.4197,1500,1500,1000,1494,2000,2000,30.689213,-400,-11.469483,432.96976,0,34.40845,-1298.9093,23,2
,588,124,0,29,-43,-194,11.908346,-78.092,583.4818,616.5182,1444.4918,1355.5082,1500,1500,1000,1500,2000,2000,30.505003,-400,-11.334773,432.943,0,34.00432,-1298.829,23,2
,584,154,0,13,-35,-190,14.772592,-75.22776,582.20715,617.79285,1445.7887,1354.2113,1500,1500,1000,1500,2000,2000,31.790747,-400,-11.212283,432.91772,0,33.63685,-1298.7532,24,2
,670,106,0,17,-32,-192,8.990226,-81.010124,582.06433,617.93567,1446.0555,1353.9445,1500,1500,1000,1500,2000,2000,31.995632,-400,-11.078274,432.90213,0,33.23482,-1298.7064,23,2
,688,32,0,15,-37,-188,2.663011,-87.33733,582.61816,617.3819,1445.4764,1354.5236,1500,1500,1000,1500,2000,2000,31.429138,-400,-10.932149,432.90005,0,32.796448,-1298.7002,23,2
,654,80,0,21,-37,-204,6.9740376,-83.02628,582.7374,617.2626,1445.963,1354.037,1500,1500,1000,1500,2000,2000,31.612808,-400,-10.783634,432.88687,0,32.350903,-1298.6606,23,2
,604,176,0,20,-39,-199,16.245697,-73.754654,582.42676,617.5732,1446.551,1353.4489,1500,1500,1000,1500,2000,2000,32.06217,-400,-10.656271,432.8555,0,31.968813,-1298.5665,23,2
,588,86,0,15,-34,-185,8.321029,-81.67931,581.63635,618.3637,1447.0566,1352.9434,1500,1500,1000,1500,2000,2000,32.710144,-400,-10.525092,432.84195,0,31.575275,-1298.5259,23,2
,622,-10,0,16,-39,-188,-0.92107826,-89.07923,582.3394,617.66064,1446.2986,1353.7015,1500,1500,1000,1500,2000,2000,31.979578,-400,-10.371121,432.84274,0,31.113363,-1298.5282,23,2
,636,30,0,20,-34,-202,2.70064,-87.29974,581.91486,618.08514,1447.2345,1352.7655,1500,1500,1000,1500,2000,2000,32.65982,-400,-10.21706,432.83835,0,30.65118,-1298.515,23,2
,638,108,0,31,-37,-200,9.607927,-80.39244,581.9574,618.0426,1447.5133,1352.4867,1500,1500,1000,1500,2000,2000,32.777946,-400,-10.076888,432.81497,0,30.230663,-1298.445,29,2
,576,146,0,22,-42,-192,14.223386,-75.77697,581.9325,618.0675,1447.5052,1352.4948,1500,1500,1000,1500,2000,2000,32.78636,-400,-9.949254,432.7864,0,29.847761,-1298.3593,23,2
,636,70,0,15,-43,-191,6.280884,-83.719505,581.9933,618.0068,1447.4197,1352.5804,1500,1500,1000,1500,2000,2000,32.713203,-400,-9.806027,432.77682,0,29.418083,-1298.3304,23,2
,672,20,0,19,-40,-188,1.7047349,-88.29567,581.51434,618.48566,1447.8058,1352.1942,1500,1500,1000,1500,2000,2000,33.145737,-400,-9.657159,432.7745,0,28.971478,-1298.3235,24,2
,586,54,0,23,-42,-197,5.2649674,-84.73541,581.67017,618.32983,1447.9509,1352.0491,1500,1500,1000,1500,2000,2000,33.14038,-400,-9.508329,432.76334,0,28.524988,-1298.29,23,2
,596,98,0,22,-43,-192,9.3376,-80.662766,581.3701,618.6299,1448.3135,1351.6865,1500,1500,1000,1500,2000,2000,33.471657,-400,-9.370709,432.74435,0,28.11213,-1298.233,23,2
,604,48,0,16,-36,-186,4.543775,-85.456566,580.5027,619.4973,1449.0391,1350.9609,1500,1500,1000,1500,2000,2000,34.268204,-400,-9.230917,432.73755,0,27.69275,-1298.2126,23,2
,674,12,0,24,-35,-194,1.0199991,-88.98044,580.71014,619.2899,1449.0609,1350.9392,1500,1500,1000,1500,2000,2000,34.17537,-400,-9.079061,432.73422,0,27.237183,-1298.2026,23,2
,650,84,0,30,-41,-192,7.3635955,-82.63676,581.0408,618.95917,1448.8525,1351.1473,1500,1500,1000,1500,2000,2000,33.905937,-400,-8.93859,432.71542,0,26.815771,-1298.1462,24,2
,608,126,0,21,-40,-189,11.70811,-78.29223,580.5373,619.46277,1449.3666,1350.6335,1500,1500,1000,1500,2000,2000,34.41462,-400,-8.8094015,432.692,0,26.428205,-1298.0759,24,2
