PiElectricsEagles Log
,602,296,0,17,-37,-188,26.183186,-63.817158,618.919,1210.911,1634.1803,995.9897,1500,1500,1115,1500,2000,2000,307.54565,-200.08493,-16.519636,148.48232,0,49.558907,-445.44696,30,2
,536,298,0,24,-46,-197,29.072868,-60.927483,326.7694,1103.2306,1926.7694,1103.2306,1500,1500,1115,1500,2000,2000,400,-400,-130.80019,319.11023,0,392.40054,-957.3307,30,2
,562,338,0,19,-38,-192,31.02381,-58.976536,548.27423,881.7258,1705.4243,1324.5758,1500,1500,1115,1500,2000,2000,178.57503,-400,-130.69458,319.13193,0,392.08374,-957.3958,30,2
,622,366,0,23,-42,-190,30.473715,-59.526634,543.7239,886.2761,1710.0479,1319.9521,1500,1500,1115,1500,2000,2000,183.16199,-400,-130.58711,319.1525,0,391.76132,-957.45746,30,2
,498,324,0,19,-36,-198,33.048256,-56.952095,538.23114,891.76886,1715.9214,1314.0786,1500,1500,1115,1500,2000,2000,188.84508,-400,-130.48349,319.17133,0,391.45047,-957.514,30,2
,530,338,0,24,-44,-191,32.527245,-57.47311,534.0339,895.9662,1720.1637,1309.8363,1500,1500,1115,1500,2000,2000,193.06488,-400,-130.37877,319.1874,0,391.13632,-957.56226,24,2
,640,318,0,19,-49,-191,26.421736,-63.578617,529.651,900.349,1724.6129,1305.3871,1500,1500,1115,1500,2000,2000,197.48097,-400,-130.25958,319.218,0,390.77875,-957.65393,24,2
,610,336,0,19,-41,-193,28.846949,-61.1534,523.6858,906.3142,1730.7334,1299.2666,1500,1500,1115,1500,2000,2000,203.52377,-400,-130.14793,319.24405,0,390.4438,-957.7321,24,2
,530,330,0,20,-38,-195,31.90823,-58.092117,518.421,911.579,1736.2157,1293.7843,1500,1500,1115,1500,2000,2000,208.89734,-400,-130.0428,319.2639,0,390.1284,-957.7917,30,2
,552,306,0,21,-43,-187,29.00181,-60.99853,513.9475,916.0525,1740.5828,1289.4172,1500,1500,1115,1500,2000,2000,213.31763,-400,-129.93367,319.2874,0,389.801,-957.86224,30,2
,560,360,0,18,-38,-188,32.73535,-57.264996,508.26218,921.73785,1746.2646,1283.7354,1500,1500,1115,1500,2000,2000,219.00125,-400,-129.83382,319.305,0,389.50146,-957.915,30,2
,586,310,0,15,-41,-199,27.879406,-62.12094,504.1112,925.8888,1750.8527,1279.1473,1500,1500,1115,1500,2000,2000,223.37073,-400,-129.71732,319.3359,0,389.15195,-958.00775,30,2
,564,270,0,15,-44,-192,25.581627,-64.418724,499.4499,930.5501,1755.5986,1274.4014,1500,1500,1115,1500,2000,2000,228.07437,-400,-129.59845,319.36993,0,388.79535,-958.1098,30,2
,556,306,0,15,-45,-184,28.826727,-61.173626,494.17697,935.82306,1760.6714,1269.3286,1500,1500,1115,1500,2000,2000,233.24721,-400,-129.48973,319.39575,0,388.46918,-958.18726,30,2
,578,332,0,23,-38,-190,29.872938,-60.127407,488.49515,941.5049,1766.4678,1263.5322,1500,1500,1115,1500,2000,2000,238.98628,-400,-129.38329,319.41702,0,388.14987,-958.25104,30,2
,578,328,0,23,-37,-193,29.573902,-60.426453,483.63992,946.36005,1771.5483,1258.4517,1500,1500,1115,1500,2000,2000,243.95421,-400,-129.2752,319.43948,0,387.82562,-958.3184,30,2
,510,312,0,18,-47,-191,31.456944,-58.543404,479.66638,950.3336,1775.6415,1254.3585,1500,1500,1115,1500,2000,2000,247.98752,-400,-129.16737,319.46,0,387.50214,-958.37994,30,2
,594,316,0,21,-43,-190,28.012484,-61.98787,474.30103,955.699,1781.0886,1248.9114,1500,1500,1115,1500,2000,2000,253.3938,-400,-129.05504,319.48575,0,387.1651,-958.4573,24,2
,580,320,0,21,-44,-191,28.886692,-61.113655,469.43423,960.5658,1786.0844,1243.9156,1500,1500,1115,1500,2000,2000,258.3251,-400,-128.94351,319.50995,0,386.83054,-958.52985,24,2
,574,346,0,22,-36,-192,31.081165,-58.919174,463.64508,966.355,1792.0356,1237.9644,1500,1500,1115,1500,2000,2000,264.19525,-400,-128.83955,319.52945,0,386.51868,-958.5884,24,2
,536,332,0,23,-46,-189,31.77432,-58.226025,459.73135,970.2687,1795.9874,1234.0126,1500,1500,1115,1500,2000,2000,268.12802,-400,-128.734,319.54645,0,386.202,-958.63934,24,2
,552,320,0,14,-46,-191,30.101423,-59.89893,454.7948,975.2052,1801.059,1228.941,1500,1500,1115,1500,2000,2000,273.13208,-400,-128.6241,319.5713,0,385.87228,-958.71387,30,2
,578,348,0,22,-38,-189,31.051264,-58.949093,448.94064,981.0594,1806.969,1223.031,1500,1500,1115,1500,2000,2000,279.01416,-400,-128.52081,319.5901,0,385.56244,-958.77026,30,2
,584,318,0,21,-37,-186,28.56931,-61.431034,444.02493,985.9751,1811.8479,1218.1521,1500,1500,1115,1500,2000,2000,283.91147,-400,-128.4146,319.61368,0,385.24377,-958.84106,30,2
,542,324,0,18,-39,-193,30.870512,-59.12984,439.4613,990.5387,1816.6776,1213.3224,1500,1500,1115,1500,2000,2000,288.60815,-400,-128.30852,319.63544,0,384.92557,-958.9063,30,2
,594,308,0,25,-43,-192,27.40768,-62.592663,435.12885,994.8711,1821.1948,1208.8052,1500,1500,1115,1500,2000,2000,293.03302,-400,-128.19424,319.66064,0,384.58273,-958.98193,30,2
,588,330,0,25,-38,-183,29.302319,-60.69803,429.38336,1000.61664,1826.7736,1203.2264,1500,1500,1115,1500,2000,2000,298.69507,-400,-128.09068,319.6802,0,384.27203,-959.04065,30,2
,536,292,0,17,-41,-189,28.580603,-61.419743,424.9297,1005.07025,1831.3647,1198.6353,1500,1500,1115,1500,2000,2000,303.2176,-400,-127.98126,319.70605,0,383.9438,-959.11816,30,2
,528,336,0,20,-38,-185,32.471317,-57.529026,419.4702,1010.52985,1836.8081,1193.1919,1500,1500,1115,1500,2000,2000,308.66888,-400,-127.88308,319.7219,0,383.64923,-959.16565,30,2
,588,336,0,12,-40,-191,29.744995,-60.25535,415.0386,1014.96136,1841.483,1188.517,1500,1500,1115,1500,2000,2000,313.22223,-400,-127.77549,319.74802,0,383.32648,-959.2441,30,2
,584,310,0,20,-37,-188,27.960453,-62.0399,409.8817,1020.1182,1846.7347,1183.2653,1500,1500,1115,1500,2000,2000,318.42657,-400,-127.66729,319.7734,0,383.00186,-959.3202,30,2
,594,274,0,22,-40,-194,24.763,-65.23734,405.63522,1024.3647,1851.3032,1178.6968,1500,1500,1115,1500,2000,2000,322.834,-400,-127.54828,319.80545,0,382.64484,-959.4164,24,2
,550,320,0,16,-39,-188,30.191742,-59.808613,400.34692,1029.6531,1856.6313,1173.3687,1500,1500,1115,1500,2000,2000,328.14218,-400,-127.44369,319.8281,0,382.33105,-959.48425,24,2
,588,324,0,22,-36,-192,28.855776,-61.144577,395.32144,1034.6785,1861.8665,1168.1335,1500,1500,1115,1500,2000,2000,333.27252,-400,-127.33578,319.85144,0,382.00732,-959.5543,24,2
,560,296,0,24,-39,-189,27.85976,-62.14059,390.7965,1039.2036,1866.4629,1163.5371,1500,1500,1115,1500,2000,2000,337.8332,-400,-127.2261,319.87524,0,381.67828,-959.62573,30,2
,554,326,0,16,-43,-192,30.474705,-59.52565,386.27695,1043.723,1871.1776,1158.8224,1500,1500,1115,1500,2000,2000,342.4503,-400,-127.11831,319.89804,0,381.35492,-959.6941,30,2
,564,346,0,17,-42,-191,31.528204,-58.472145,381.1868,1048.8132,1876.4026,1153.5974,1500,1500,1115,1500,2000,2000,347.6079,-400,-127.01363,319.918,0,381.0409,-959.754,30,2
